customer_id,location_latitude,location_longitude,address,city_id,preferred_delivery_window
175,20.75805326827726,77.02423934761659,Address_175,9,"('4 AM', '11 PM')"
176,27.204448810319715,77.45140187358471,Address_176,30,"('8 AM', '10 PM')"
177,28.734675962826152,76.06752054640147,Address_177,37,"('7 AM', '11 PM')"
178,11.372385052993307,75.8930030504849,Address_178,49,"('6 AM', '2 PM')"
179,23.61119999235071,86.97966382147219,Address_179,18,"('6 AM', '2 PM')"
180,25.382848556463884,81.90402511648465,Address_180,13,"('11 AM', '3 PM')"
181,27.15281310833064,77.97891387815865,Address_181,4,"('5 AM', '1 PM')"
182,21.05928776623498,75.79034710156809,Address_182,41,"('9 AM', '2 PM')"
183,21.03765886619363,75.67045115898144,Address_183,41,"('5 AM', '10 PM')"
184,25.326112657353168,87.1749667492123,Address_184,29,"('11 AM', '6 PM')"
185,20.194781681893925,85.88224946380258,Address_185,39,"('2 AM', '4 PM')"
186,26.53566438010714,89.47123249451607,Address_186,12,"('9 AM', '12 PM')"
187,22.135144568891626,82.01350602527141,Address_187,45,"('4 AM', '8 PM')"
188,27.533224814868163,76.54739337619257,Address_188,14,"('3 AM', '4 PM')"
189,24.7053087110527,84.32887638311233,Address_189,20,"('5 AM', '5 PM')"
190,27.190046239849433,78.00036828310219,Address_190,4,"('3 AM', '6 PM')"
191,27.70786197647565,78.04787872580064,Address_191,11,"('5 AM', '3 PM')"
192,30.205832010259623,74.21988979623477,Address_192,1,"('1 AM', '5 PM')"
193,34.18046067377996,74.27163207003163,Address_193,23,"('9 AM', '2 PM')"
194,19.158669103223083,84.82618016453502,Address_194,46,"('10 AM', '4 PM')"
195,21.983145400482424,82.05224840041237,Address_195,45,"('12 AM', '5 PM')"
196,20.342196062745604,85.72035790929675,Address_196,39,"('6 AM', '8 PM')"
197,20.605169191896003,77.12285459458847,Address_197,9,"('4 AM', '6 PM')"
198,23.832467855785197,91.31222956809314,Address_198,3,"('4 AM', '10 PM')"
199,27.262501371161132,77.96018103933656,Address_199,4,"('4 AM', '6 PM')"
200,19.09563717783418,74.75470015473887,Address_200,5,"('2 AM', '1 PM')"
201,28.433773219104935,79.32757415959836,Address_201,25,"('6 AM', '5 PM')"
202,21.069942936403287,77.68095606570438,Address_202,16,"('1 AM', '12 PM')"
203,23.373216827691554,87.87589015946402,Address_203,24,"('7 AM', '6 PM')"
204,13.040846703368876,77.68682531399952,Address_204,28,"('4 AM', '11 PM')"
205,23.311550732555293,88.03833118202671,Address_205,24,"('5 AM', '11 PM')"
206,25.491310794368626,81.7015711334256,Address_206,13,"('5 AM', '8 PM')"
207,19.893914445189715,75.47076173146851,Address_207,19,"('8 AM', '10 PM')"
208,28.415957176286334,77.61122438128311,Address_208,48,"('5 AM', '6 PM')"
209,21.79797269432532,71.93538036627297,Address_209,33,"('8 AM', '12 PM')"
210,17.958191880584412,77.71344472880823,Address_210,42,"('9 AM', '3 PM')"
211,28.7898320123784,76.15222772758841,Address_211,37,"('7 AM', '10 PM')"
212,20.91620908037686,77.92368054206547,Address_212,16,"('11 AM', '9 PM')"
213,19.465315896617955,84.8248477977154,Address_213,46,"('4 AM', '8 PM')"
214,19.970927002675353,79.29338875042484,Address_214,50,"('6 AM', '2 PM')"
215,27.929716236381488,79.24762527770936,Address_215,47,"('10 AM', '2 PM')"
216,28.31975323995401,77.79715021982858,Address_216,48,"('9 AM', '12 PM')"
217,17.961924077634055,77.48040689834936,Address_217,42,"('8 AM', '5 PM')"
218,25.149839561622272,86.85036697679597,Address_218,29,"('4 AM', '10 PM')"
219,28.361127789159507,79.39721025638237,Address_219,25,"('3 AM', '2 PM')"
220,23.375999231628047,69.63865731970967,Address_220,40,"('10 AM', '11 PM')"
221,19.291369736866535,84.91701644846441,Address_221,46,"('3 AM', '10 PM')"
222,26.54420973678169,89.48394997305893,Address_222,12,"('1 AM', '4 PM')"
223,27.958897247907483,79.2415166868977,Address_223,47,"('7 AM', '11 PM')"
224,27.127826654633715,77.35921430169503,Address_224,30,"('10 AM', '6 PM')"
225,19.91075721934822,79.35361773131498,Address_225,50,"('1 AM', '8 PM')"
226,27.206302244091557,77.98684993772268,Address_226,4,"('1 AM', '7 PM')"
227,23.669625510883883,86.89258111551024,Address_227,18,"('2 AM', '4 PM')"
228,28.72659431904369,76.13707222163602,Address_228,37,"('6 AM', '5 PM')"
229,17.864174060322036,77.51193767580328,Address_229,42,"('6 AM', '10 PM')"
230,31.69615591083601,74.79676251798833,Address_230,17,"('9 AM', '9 PM')"
231,34.19305768069428,74.2691512926757,Address_231,23,"('1 AM', '8 PM')"
232,21.680567115665323,72.12667751251854,Address_232,33,"('5 AM', '11 PM')"
233,20.703781936228253,76.97043901715523,Address_233,9,"('1 AM', '10 PM')"
234,18.001028612168867,77.50928516130959,Address_234,42,"('6 AM', '1 PM')"
235,26.40988281472937,89.45733358795437,Address_235,12,"('12 AM', '4 PM')"
236,25.335108372661427,81.87882353655573,Address_236,13,"('10 AM', '3 PM')"
237,27.982015846796394,73.24293396161623,Address_237,44,"('12 AM', '8 PM')"
238,15.813325206621332,74.5288454227539,Address_238,26,"('10 AM', '1 PM')"
239,22.100587764698194,82.09161498524337,Address_239,45,"('7 AM', '12 PM')"
240,11.143869282418061,75.85666800311483,Address_240,49,"('1 AM', '7 PM')"
241,22.050895910345126,82.14308257400575,Address_241,45,"('1 AM', '1 PM')"
242,30.333300120786085,76.87638641826109,Address_242,15,"('11 AM', '8 PM')"
243,25.421956796067796,86.94697275142529,Address_243,29,"('6 AM', '6 PM')"
244,28.792911013274654,79.12561771715035,Address_244,22,"('11 AM', '5 PM')"
245,23.847445425861615,92.8253764856343,Address_245,7,"('3 AM', '4 PM')"
246,27.44036736907169,81.49980282403106,Address_246,31,"('1 AM', '2 PM')"
247,19.338006110831266,78.24408586232889,Address_247,2,"('5 AM', '8 PM')"
248,34.25476228722166,74.34689147608495,Address_248,23,"('3 AM', '8 PM')"
249,28.791392824765186,76.1287246665788,Address_249,37,"('2 AM', '8 PM')"
250,20.281945687971874,85.82730088468011,Address_250,39,"('7 AM', '7 PM')"
251,23.266566591061373,69.75414796994839,Address_251,40,"('9 AM', '6 PM')"
252,25.874087962212705,80.84998952421563,Address_252,21,"('7 AM', '2 PM')"
253,15.849966184583595,74.52036570064419,Address_253,26,"('9 AM', '6 PM')"
254,23.158285931374856,69.72669298759196,Address_254,40,"('6 AM', '12 PM')"
255,30.352577430636025,76.81249200162704,Address_255,15,"('6 AM', '11 PM')"
256,19.874373750223864,79.37049268949241,Address_256,50,"('2 AM', '7 PM')"
257,26.48106176471623,74.67548502154244,Address_257,8,"('5 AM', '10 PM')"
258,23.746811800686903,87.00409170927672,Address_258,18,"('1 AM', '10 PM')"
259,23.84619263025215,87.02152990652169,Address_259,18,"('7 AM', '12 PM')"
260,26.412074551114582,89.55573428236728,Address_260,12,"('2 AM', '5 PM')"
261,23.255939980695505,87.85680639863031,Address_261,24,"('3 AM', '8 PM')"
262,28.356312094053727,79.47608099987089,Address_262,25,"('4 AM', '2 PM')"
263,27.879927285817892,78.01817843192849,Address_263,11,"('11 AM', '1 PM')"
264,25.430582658303667,81.71184476859484,Address_264,13,"('1 AM', '12 PM')"
265,25.45083824957911,81.85044301744867,Address_265,13,"('5 AM', '11 PM')"
266,20.708119177141963,76.99566690110004,Address_266,9,"('1 AM', '10 PM')"
267,26.48048426041798,74.65433890197806,Address_267,8,"('6 AM', '4 PM')"
268,15.913393782775543,74.44840103600401,Address_268,26,"('7 AM', '11 PM')"
269,23.714772133867744,92.74990902512761,Address_269,7,"('3 AM', '11 PM')"
270,26.464335957520074,74.54416750482311,Address_270,8,"('6 AM', '2 PM')"
271,28.781905777867966,76.13108327658115,Address_271,37,"('6 AM', '7 PM')"
272,25.27496402176622,86.89889526657586,Address_272,29,"('9 AM', '4 PM')"
273,15.92249097846181,74.5964936881738,Address_273,26,"('7 AM', '12 PM')"
274,12.947436049578224,77.58786819089666,Address_274,28,"('2 AM', '5 PM')"
275,23.682831129466898,86.98745378735917,Address_275,18,"('8 AM', '9 PM')"
276,20.99853112305702,75.66614722548752,Address_276,41,"('6 AM', '3 PM')"
277,30.144839904096834,74.19521620640504,Address_277,1,"('1 AM', '6 PM')"
278,27.39957083181841,81.72511334941366,Address_278,31,"('2 AM', '10 PM')"
279,34.22607960592194,74.36442166443463,Address_279,23,"('6 AM', '11 PM')"
280,30.284044539662514,76.79477942202693,Address_280,15,"('5 AM', '8 PM')"
281,27.653774815845843,76.60981336357129,Address_281,14,"('6 AM', '4 PM')"
282,26.53537101942143,89.54905037703855,Address_282,12,"('8 AM', '12 PM')"
283,21.00427050338601,77.62221206286944,Address_283,16,"('6 AM', '7 PM')"
284,26.45569684528443,89.5393886860776,Address_284,12,"('7 AM', '4 PM')"
285,28.32528430845929,79.62003666137687,Address_285,25,"('10 AM', '9 PM')"
286,27.649232770781463,76.62832694317314,Address_286,14,"('11 AM', '7 PM')"
287,27.492259194723903,81.74484079778186,Address_287,31,"('12 AM', '4 PM')"
288,19.290831524362016,73.18907350400285,Address_288,36,"('1 AM', '6 PM')"
289,19.349706250348884,84.87513400321492,Address_289,46,"('8 AM', '1 PM')"
290,23.305396046205896,69.53296094699716,Address_290,40,"('9 AM', '7 PM')"
291,11.245292582058173,75.64249964708425,Address_291,49,"('7 AM', '7 PM')"
292,30.14463700327231,74.1956906990167,Address_292,1,"('12 AM', '4 PM')"
293,34.207761845687806,74.38997931949946,Address_293,23,"('9 AM', '7 PM')"
294,28.84097966946989,76.04148460885784,Address_294,37,"('12 AM', '8 PM')"
295,20.035159103982377,75.41563807817914,Address_295,19,"('6 AM', '3 PM')"
296,30.348948172874955,76.70595437933451,Address_296,15,"('11 AM', '1 PM')"
297,31.539545988740006,74.91762843071426,Address_297,17,"('7 AM', '3 PM')"
298,9.482172614908933,76.31783099320181,Address_298,10,"('10 AM', '10 PM')"
299,23.543449538506845,87.09591374568008,Address_299,18,"('2 AM', '1 PM')"
300,20.723919444061703,77.02768032073027,Address_300,9,"('4 AM', '12 PM')"
301,21.771501370695585,71.97411044999713,Address_301,33,"('12 AM', '5 PM')"
302,19.757309362022205,75.20798078512071,Address_302,19,"('3 AM', '2 PM')"
303,27.532454266683484,76.65050445652392,Address_303,14,"('2 AM', '11 PM')"
304,30.373445008446794,76.85325537523399,Address_304,15,"('10 AM', '5 PM')"
305,20.982554708514076,77.80288096552718,Address_305,16,"('7 AM', '8 PM')"
306,14.981503970379466,76.96396862496506,Address_306,27,"('8 AM', '3 PM')"
307,27.90320186827033,78.12722280465503,Address_307,11,"('11 AM', '10 PM')"
308,20.996786258834362,77.56252550594273,Address_308,16,"('11 AM', '9 PM')"
309,21.130010047341976,75.77557490729576,Address_309,41,"('11 AM', '12 PM')"
310,27.80819043410476,77.99884655572083,Address_310,11,"('6 AM', '5 PM')"
311,27.634591727694964,76.56320581769755,Address_311,14,"('11 AM', '7 PM')"
312,28.837445610980776,76.17342858089458,Address_312,37,"('2 AM', '3 PM')"
313,28.783146986358688,76.12847970378022,Address_313,37,"('11 AM', '11 PM')"
314,30.385691682189556,76.90408229847426,Address_314,15,"('8 AM', '10 PM')"
315,27.097292488382546,78.02502604601698,Address_315,4,"('11 AM', '7 PM')"
316,16.918621122265936,75.72315021160023,Address_316,43,"('2 AM', '12 PM')"
317,26.467034601379453,74.55172008413632,Address_317,8,"('8 AM', '11 PM')"
318,30.20560118611928,74.09363866706217,Address_318,1,"('5 AM', '9 PM')"
319,27.286987515772307,77.5885781825496,Address_319,30,"('12 AM', '1 PM')"
320,21.800634385014696,72.3765420055749,Address_320,33,"('2 AM', '9 PM')"
321,28.29868868525552,79.43120507352441,Address_321,25,"('1 AM', '6 PM')"
322,18.028354324762674,77.76101195163996,Address_322,42,"('10 AM', '10 PM')"
323,16.656132365784057,75.85601599022837,Address_323,43,"('1 AM', '3 PM')"
324,19.423451907119826,78.26843114080482,Address_324,2,"('7 AM', '11 PM')"
325,27.19704149804335,77.27335454914758,Address_325,30,"('11 AM', '3 PM')"
326,23.505404050920216,86.97891161006294,Address_326,18,"('2 AM', '2 PM')"
327,25.244807866845427,86.96219160821464,Address_327,29,"('1 AM', '3 PM')"
328,28.81277606659903,76.08670429967309,Address_328,37,"('12 AM', '7 PM')"
329,20.302474717847343,85.8904442905678,Address_329,39,"('1 AM', '2 PM')"
330,12.953952798801781,77.66457975779845,Address_330,28,"('7 AM', '3 PM')"
331,31.579646851223636,74.72880136246624,Address_331,17,"('4 AM', '11 PM')"
332,25.380967869457834,74.67532551109136,Address_332,35,"('4 AM', '3 PM')"
333,23.64260580215908,86.96595894379563,Address_333,18,"('9 AM', '7 PM')"
334,28.37862590451947,79.56559237477063,Address_334,25,"('1 AM', '11 PM')"
335,28.88229240925839,79.02879649108321,Address_335,22,"('4 AM', '8 PM')"
336,22.080476192554812,82.14400839765044,Address_336,45,"('8 AM', '9 PM')"
337,16.693215513278876,75.84437918153024,Address_337,43,"('3 AM', '6 PM')"
338,28.745073243231197,76.14371553631689,Address_338,37,"('11 AM', '5 PM')"
339,19.232911471737104,73.1081685385786,Address_339,36,"('11 AM', '1 PM')"
340,28.403751502464484,77.88198230620144,Address_340,48,"('10 AM', '8 PM')"
341,15.140748010716287,76.93228120193898,Address_341,27,"('1 AM', '2 PM')"
342,9.512786952740534,76.2722434918078,Address_342,10,"('11 AM', '3 PM')"
343,27.63320684316851,81.91784858326345,Address_343,31,"('2 AM', '10 PM')"
344,25.34246006224809,74.6395805796086,Address_344,35,"('4 AM', '3 PM')"
345,27.215311836877977,78.08065748862555,Address_345,4,"('8 AM', '8 PM')"
346,20.001960053720616,79.31894591658244,Address_346,50,"('8 AM', '8 PM')"
347,12.885048076946704,77.60512880000418,Address_347,28,"('10 AM', '8 PM')"
348,15.86931156868623,74.51989568698234,Address_348,26,"('8 AM', '5 PM')"
