Request_id,Customer_id,operators_id,Delivery_latitude,Delivery_longitude,Delivery_city_id,Delivery_address,items_in_this_request,Request_placing_time
11,11,8,29.93279558015473,74.17694789367205,1,Address_11,"[(8, 4), (8, 17), (5, 2), (8, 1), (7, 5), (3, 18), (3, 11), (9, 12), (5, 13), (8, 2)]",2024-10-18 09:00:00
12,12,8,30.142967573442714,74.1946222923388,1,Address_12,"[(4, 19), (6, 8), (5, 5), (8, 8), (6, 20), (10, 13), (8, 9), (4, 7), (8, 14)]",2024-10-18 09:00:00
13,13,6,29.945325024108,74.2291698594515,1,Address_13,"[(7, 4), (9, 10), (5, 12), (9, 18)]",2024-10-18 09:00:00
14,14,8,30.14455170641276,74.28909551042662,1,Address_14,"[(10, 5), (3, 20)]",2024-10-18 09:00:00
15,15,4,30.090212379317833,74.1294954692732,1,Address_15,"[(10, 6)]",2024-10-18 09:00:00
16,16,8,30.098989233879827,74.23019520686542,1,Address_16,"[(2, 12), (4, 19), (2, 8), (10, 15), (1, 19)]",2024-10-18 09:00:00
17,17,4,30.047997830981753,74.32142343136773,1,Address_17,"[(9, 13), (8, 1), (5, 4), (5, 5)]",2024-10-18 09:00:00
18,18,8,30.22801432232289,74.10990286507578,1,Address_18,"[(6, 2), (3, 13), (5, 19), (7, 10), (4, 2), (9, 9), (1, 3), (2, 7)]",2024-10-18 09:00:00
19,19,8,30.05778205519162,74.09935336537355,1,Address_19,"[(3, 18), (9, 2), (7, 9), (6, 15), (10, 17), (8, 14), (3, 8)]",2024-10-18 09:00:00
20,20,4,30.029561562709176,74.10595952359174,1,Address_20,"[(8, 1), (1, 16), (9, 20)]",2024-10-18 09:00:00
21,21,4,30.1882953963536,74.30566454316015,1,Address_21,"[(4, 9), (3, 13), (8, 13), (9, 18), (9, 6), (6, 16)]",2024-10-18 09:00:00
22,22,8,30.136140374439208,74.18922950637676,1,Address_22,"[(10, 18), (3, 17)]",2024-10-18 09:00:00
23,23,4,30.137694487131427,74.20020119449487,1,Address_23,"[(1, 17), (6, 9), (7, 7), (6, 4), (6, 13), (10, 1), (7, 8), (7, 8)]",2024-10-18 09:00:00
24,24,4,30.083217050908647,74.02010776559281,1,Address_24,"[(10, 19), (2, 3), (1, 1), (7, 13), (4, 5), (3, 19), (5, 1), (9, 4), (9, 1), (2, 4), (8, 11)]",2024-10-18 09:00:00
25,25,6,30.134868739477337,74.18449116184198,1,Address_25,"[(8, 3), (5, 8), (4, 1), (5, 3), (1, 17), (3, 11)]",2024-10-18 09:00:00
26,26,8,30.187962498868092,74.05243160977334,1,Address_26,"[(9, 20)]",2024-10-18 09:00:00
27,27,8,30.139157563424483,74.30686005769903,1,Address_27,"[(7, 13), (5, 16), (1, 18), (10, 2), (5, 5), (9, 18), (3, 14), (1, 4)]",2024-10-18 09:00:00
28,28,4,30.17016770060477,74.08485520819332,1,Address_28,"[(6, 3), (10, 15), (3, 11), (7, 4), (4, 17), (4, 4), (9, 4), (6, 19)]",2024-10-18 09:00:00
29,29,6,30.1824594839606,74.1079170255511,1,Address_29,"[(7, 10), (5, 13), (9, 19)]",2024-10-18 09:00:00
30,30,8,30.262729507882543,74.10070787656345,1,Address_30,"[(1, 8), (6, 18), (2, 13), (4, 18), (7, 10), (9, 8), (6, 16)]",2024-10-18 09:00:00
31,31,3,19.37802642299955,78.25337133830926,2,Address_31,"[(9, 16), (10, 11)]",2024-10-18 09:00:00
32,32,4,19.36506084470556,78.30071604137125,2,Address_32,"[(3, 10), (1, 10), (8, 19), (3, 13), (3, 9), (2, 4), (5, 4)]",2024-10-18 09:00:00
33,33,5,19.506465236432863,78.43046123576246,2,Address_33,"[(7, 15), (6, 12), (9, 8), (10, 4)]",2024-10-18 09:00:00
34,34,4,19.534261204844544,78.23765063105002,2,Address_34,"[(10, 4), (1, 6), (10, 11), (4, 15), (8, 5), (2, 19), (10, 2), (9, 14), (7, 19), (10, 11), (9, 11)]",2024-10-18 09:00:00
35,35,4,19.38297470124831,78.17297999589759,2,Address_35,"[(2, 8), (2, 4), (10, 13), (3, 9), (1, 12), (10, 18), (7, 9), (1, 3), (3, 18), (4, 11)]",2024-10-18 09:00:00
36,36,5,19.354070013879998,78.2147825430445,2,Address_36,"[(4, 1), (8, 1), (4, 9), (2, 10), (10, 7), (8, 14), (7, 10), (8, 20), (6, 16), (6, 11), (3, 5)]",2024-10-18 09:00:00
37,37,5,19.58216202015496,78.39091023702575,2,Address_37,"[(4, 16), (8, 17), (5, 18), (5, 3), (4, 17)]",2024-10-18 09:00:00
38,38,5,19.459419686191588,78.27721702053049,2,Address_38,"[(6, 1), (8, 20), (3, 14), (6, 11), (10, 2)]",2024-10-18 09:00:00
39,39,4,19.404808858285964,78.23178734240122,2,Address_39,"[(1, 10), (10, 13), (3, 15), (1, 7), (7, 12), (9, 13), (7, 6)]",2024-10-18 09:00:00
40,40,4,19.499010551796182,78.38658509669018,2,Address_40,"[(8, 8)]",2024-10-18 09:00:00
41,41,3,19.42108888500382,78.36348858383224,2,Address_41,"[(10, 13), (9, 11), (3, 14), (1, 18), (3, 5), (4, 15), (7, 18), (10, 1)]",2024-10-18 09:00:00
42,42,3,19.340378534077203,78.38066160384922,2,Address_42,"[(6, 19), (6, 17), (9, 20), (3, 17), (10, 16), (10, 18), (9, 18), (7, 12), (1, 12), (7, 7), (9, 2)]",2024-10-18 09:00:00
43,43,4,19.411857749362827,78.33084774371036,2,Address_43,"[(4, 1)]",2024-10-18 09:00:00
44,44,5,19.503026670786173,78.14956164461273,2,Address_44,"[(9, 11), (3, 15), (5, 17), (4, 6), (9, 7), (7, 12), (2, 11), (9, 13)]",2024-10-18 09:00:00
45,45,4,19.44730950425443,78.32733622707839,2,Address_45,"[(2, 11), (6, 7), (1, 4), (8, 2), (6, 5)]",2024-10-18 09:00:00
46,46,5,19.36172419116313,78.44125630467025,2,Address_46,"[(3, 16), (3, 11), (4, 4), (4, 16), (3, 6), (9, 3), (5, 15), (5, 15)]",2024-10-18 09:00:00
47,47,3,19.297250587136663,78.34837597387161,2,Address_47,"[(9, 19), (1, 5), (7, 14)]",2024-10-18 09:00:00
48,48,4,19.165625956773322,78.34216146388174,2,Address_48,"[(8, 14), (9, 3), (6, 3), (7, 13), (3, 11), (7, 4), (6, 15), (2, 16), (5, 15)]",2024-10-18 09:00:00
49,49,4,19.399108573437235,78.41326605728858,2,Address_49,"[(3, 14), (4, 1), (6, 11), (6, 10), (4, 2), (3, 17)]",2024-10-18 09:00:00
50,50,3,19.38405521007173,78.30876807341816,2,Address_50,"[(2, 12), (10, 9), (6, 10)]",2024-10-18 09:00:00
51,51,4,19.313653854898746,78.18035575691222,2,Address_51,"[(4, 7), (5, 3), (9, 17), (4, 15), (3, 4)]",2024-10-18 09:00:00
52,52,4,19.4986545671522,78.53757188568648,2,Address_52,"[(1, 5), (4, 9), (9, 15), (6, 1), (8, 3), (2, 3)]",2024-10-18 09:00:00
53,53,3,19.281798718362342,78.19973488680971,2,Address_53,"[(8, 12), (10, 14), (7, 16), (8, 10), (7, 4), (6, 9), (5, 16), (4, 13), (7, 19), (1, 10), (3, 8)]",2024-10-18 09:00:00
54,54,5,19.529432817542126,78.36086001231885,2,Address_54,"[(5, 11), (7, 14), (3, 17), (8, 14), (8, 3), (6, 11), (7, 16), (1, 4), (3, 10)]",2024-10-18 09:00:00
55,55,5,19.392554464939092,78.30844744283475,2,Address_55,"[(10, 12), (5, 4), (4, 15), (10, 2), (5, 11)]",2024-10-18 09:00:00
56,56,4,19.492969426575407,78.34471723603315,2,Address_56,"[(6, 2), (10, 4), (4, 12)]",2024-10-18 09:00:00
57,57,4,19.258331846540806,78.43129517107386,2,Address_57,"[(3, 17), (7, 20), (1, 5), (2, 16), (9, 15)]",2024-10-18 09:00:00
58,58,4,19.41164342365863,78.32691951161497,2,Address_58,"[(7, 5), (5, 14), (9, 11)]",2024-10-18 09:00:00
59,59,4,19.317501979958244,78.33927691336618,2,Address_59,"[(5, 14), (2, 13), (3, 6), (7, 8), (8, 17), (1, 7), (4, 13), (2, 1)]",2024-10-18 09:00:00
60,60,5,19.161104070644363,78.29293169304228,2,Address_60,"[(1, 12)]",2024-10-18 09:00:00
61,61,3,23.713933793152354,91.18496098340904,3,Address_61,"[(10, 16), (7, 16), (4, 14), (6, 13), (8, 3), (9, 1), (10, 8), (10, 18), (4, 5), (6, 2)]",2024-10-18 09:00:00
62,62,10,23.809544164074612,91.2851074361187,3,Address_62,"[(8, 5), (5, 10), (5, 7), (5, 20), (9, 10), (2, 13), (6, 6), (9, 15), (4, 8), (4, 4), (3, 8)]",2024-10-18 09:00:00
63,63,1,23.93492598695385,91.36312836644753,3,Address_63,"[(7, 9), (9, 5), (9, 1), (3, 6), (2, 3), (9, 16), (7, 1), (9, 20)]",2024-10-18 09:00:00
64,64,1,24.10049172613784,91.23763732793687,3,Address_64,"[(4, 3), (8, 2), (6, 18), (5, 12), (4, 12), (5, 15), (10, 2), (7, 18), (7, 12), (2, 8)]",2024-10-18 09:00:00
65,65,1,23.890038252050605,91.3722938548014,3,Address_65,"[(5, 13), (7, 2), (1, 3), (1, 6), (2, 1), (4, 12), (5, 2), (1, 7), (9, 10), (1, 10), (1, 1)]",2024-10-18 09:00:00
66,66,1,23.953465826030154,91.03311484583114,3,Address_66,"[(7, 7), (4, 14), (8, 3), (8, 18), (10, 2)]",2024-10-18 09:00:00
67,67,10,23.836980831005587,91.27733348418232,3,Address_67,"[(8, 15), (2, 20), (8, 6), (10, 20), (9, 1), (7, 3)]",2024-10-18 09:00:00
68,68,3,23.968906637645375,91.4595607081047,3,Address_68,"[(5, 19), (9, 6), (5, 9), (1, 12), (10, 16), (6, 15), (8, 9), (4, 4), (7, 1), (8, 18)]",2024-10-18 09:00:00
69,69,1,23.948656885642215,91.35224822153297,3,Address_69,"[(5, 19), (9, 5), (8, 6), (1, 3), (6, 2), (3, 11), (7, 6), (5, 12)]",2024-10-18 09:00:00
70,70,3,23.679752806467675,91.25382924739863,3,Address_70,"[(6, 3), (3, 20), (9, 15), (8, 15)]",2024-10-18 09:00:00
71,71,1,23.659517607409764,91.28080154303456,3,Address_71,"[(7, 17), (4, 2)]",2024-10-18 09:00:00
72,72,10,23.73067509433019,91.3928566877761,3,Address_72,"[(6, 18), (9, 6), (8, 9), (5, 14), (10, 6), (10, 12), (4, 3), (1, 13), (8, 14), (1, 19), (6, 3)]",2024-10-18 09:00:00
73,73,1,23.987520979812068,91.38698222446551,3,Address_73,"[(9, 4), (3, 6), (9, 18), (5, 8), (8, 1), (3, 2), (4, 7), (5, 18), (4, 6)]",2024-10-18 09:00:00
74,74,1,23.919863970242595,91.34065857949,3,Address_74,"[(5, 6), (6, 11), (4, 20), (6, 18)]",2024-10-18 09:00:00
75,75,3,23.924149638074425,91.26389494563513,3,Address_75,"[(5, 8), (3, 12), (1, 9), (9, 12)]",2024-10-18 09:00:00
76,76,10,23.833534648571963,91.2755355480728,3,Address_76,"[(5, 12), (7, 14)]",2024-10-18 09:00:00
77,77,10,23.926335303397053,91.23814319842376,3,Address_77,"[(7, 16), (7, 16), (5, 16), (4, 4), (1, 11), (2, 2), (2, 10), (7, 2), (5, 3)]",2024-10-18 09:00:00
78,78,3,23.872759830661014,91.43842099161074,3,Address_78,"[(4, 3), (2, 18), (10, 19), (7, 7), (7, 6), (5, 9), (7, 1), (6, 14), (1, 7), (6, 9)]",2024-10-18 09:00:00
79,79,1,23.708063000444362,91.19169741237542,3,Address_79,"[(4, 20), (1, 2), (1, 14), (4, 12), (2, 4), (7, 10), (2, 6), (3, 3), (5, 10), (9, 5), (9, 18)]",2024-10-18 09:00:00
80,80,1,23.82885522422209,91.36231693593228,3,Address_80,"[(9, 16), (2, 11)]",2024-10-18 09:00:00
81,81,3,23.8040574527222,91.31110287367179,3,Address_81,"[(7, 14), (3, 4), (3, 1), (3, 10), (10, 20), (6, 12), (6, 3), (10, 16), (4, 9), (5, 13)]",2024-10-18 09:00:00
82,82,1,24.06366194745647,91.12638789320016,3,Address_82,"[(2, 18), (4, 4), (7, 9), (3, 18), (6, 2), (9, 3), (5, 19), (2, 19)]",2024-10-18 09:00:00
83,83,1,23.618108920801955,91.33923245084814,3,Address_83,"[(1, 7), (10, 15), (8, 18), (1, 6), (5, 16), (5, 16), (7, 14), (4, 20), (1, 11)]",2024-10-18 09:00:00
84,84,1,23.901326771731817,91.03787552997585,3,Address_84,"[(1, 18), (10, 2), (9, 20), (7, 5)]",2024-10-18 09:00:00
85,85,1,23.83859810342319,91.26899007914305,3,Address_85,"[(4, 13)]",2024-10-18 09:00:00
86,86,3,23.79985930523292,91.37397313479072,3,Address_86,"[(9, 13), (4, 11), (8, 17), (1, 11), (8, 13), (10, 7), (6, 11)]",2024-10-18 09:00:00
87,87,1,23.836098663617992,91.28021070352102,3,Address_87,"[(6, 14)]",2024-10-18 09:00:00
88,88,1,23.82593826601415,91.26705481124287,3,Address_88,"[(8, 17), (9, 16), (4, 15), (2, 1), (9, 16)]",2024-10-18 09:00:00
89,89,3,23.652854075090886,91.2925299461439,3,Address_89,"[(2, 2), (6, 19), (10, 15), (4, 7), (5, 1), (9, 14), (9, 9)]",2024-10-18 09:00:00
90,90,3,23.97000852390317,91.09190340422651,3,Address_90,"[(3, 10), (2, 13), (1, 13)]",2024-10-18 09:00:00
91,91,6,27.200917964084187,78.01475089962292,4,Address_91,"[(9, 17), (6, 15), (10, 15), (9, 18), (9, 13), (1, 9), (8, 9), (8, 3), (4, 18), (8, 7), (4, 6)]",2024-10-18 09:00:00
92,92,6,27.188706718769183,77.99566745289395,4,Address_92,"[(4, 8), (1, 20), (4, 3), (10, 11), (5, 4), (9, 20), (9, 9), (3, 14)]",2024-10-18 09:00:00
93,93,6,27.235471384539323,77.92484321262275,4,Address_93,"[(6, 9), (9, 15), (7, 9), (10, 16), (5, 8), (2, 12), (10, 9), (6, 20), (3, 16), (8, 9), (10, 11)]",2024-10-18 09:00:00
94,94,6,27.192071006105937,77.9677996847216,4,Address_94,"[(9, 8), (6, 6), (10, 17), (7, 5), (7, 8), (7, 19), (9, 5)]",2024-10-18 09:00:00
95,95,6,27.158994642634287,77.94814803994612,4,Address_95,"[(7, 1), (6, 20), (4, 4), (3, 13), (7, 9), (8, 6), (9, 18), (8, 11)]",2024-10-18 09:00:00
96,96,5,27.18070007995257,78.00332157707696,4,Address_96,"[(3, 18), (8, 11), (2, 17), (6, 9), (4, 10), (3, 12), (1, 4)]",2024-10-18 09:00:00
97,97,6,27.178743463035932,78.00561265625674,4,Address_97,"[(1, 9), (8, 11), (2, 12), (10, 3), (8, 6), (7, 8), (6, 5), (8, 15), (1, 3), (3, 5)]",2024-10-18 09:00:00
98,98,5,27.209797678222063,78.05349321638931,4,Address_98,"[(9, 13), (3, 16), (2, 7)]",2024-10-18 09:00:00
99,99,5,27.20021919726874,77.98459923087556,4,Address_99,"[(9, 18), (10, 20)]",2024-10-18 09:00:00
100,100,6,27.190621464159282,77.96196402246896,4,Address_100,"[(3, 11), (6, 2), (6, 8), (10, 11), (1, 7), (7, 17)]",2024-10-18 09:00:00
101,101,5,27.140535611007813,78.01314113746133,4,Address_101,"[(5, 13), (1, 9), (5, 13), (7, 9), (4, 9), (5, 2), (8, 10), (1, 10), (5, 10)]",2024-10-18 09:00:00
102,102,6,27.21800072086132,78.0375398881715,4,Address_102,"[(2, 4)]",2024-10-18 09:00:00
103,103,6,27.196761403654573,77.96576250382904,4,Address_103,"[(7, 17), (4, 19)]",2024-10-18 09:00:00
104,104,5,27.243242532244597,78.05277575712604,4,Address_104,"[(2, 17), (8, 10)]",2024-10-18 09:00:00
105,105,6,27.164697044402622,78.03146493282166,4,Address_105,"[(5, 6), (9, 15), (2, 12), (5, 5)]",2024-10-18 09:00:00
106,106,5,27.146460066950805,78.01453035757342,4,Address_106,"[(3, 13), (7, 1)]",2024-10-18 09:00:00
107,107,5,27.196662462952855,77.99674279914733,4,Address_107,"[(1, 14), (6, 9), (4, 19), (6, 4), (1, 1), (6, 5), (6, 3)]",2024-10-18 09:00:00
108,108,5,27.190220484952047,77.91305982165244,4,Address_108,"[(1, 11), (2, 16), (7, 13), (7, 10), (5, 8), (8, 12), (6, 19)]",2024-10-18 09:00:00
109,109,6,27.19902496830129,77.93566366336398,4,Address_109,"[(5, 11), (10, 9), (3, 8), (10, 1)]",2024-10-18 09:00:00
110,110,5,27.152613577638757,77.97632282800271,4,Address_110,"[(9, 19), (10, 6), (8, 13), (4, 9), (7, 12), (5, 18), (1, 15), (7, 20), (7, 3)]",2024-10-18 09:00:00
111,111,6,27.20081418074096,77.93238546643522,4,Address_111,"[(2, 14), (7, 12), (5, 19), (8, 14), (5, 18)]",2024-10-18 09:00:00
112,112,6,27.237100100318056,77.94498199431968,4,Address_112,"[(2, 1), (7, 6), (4, 2)]",2024-10-18 09:00:00
113,113,6,27.244709914422756,78.02374908689502,4,Address_113,"[(6, 3)]",2024-10-18 09:00:00
114,114,6,27.182523739121446,78.00806014436667,4,Address_114,"[(10, 7), (10, 6)]",2024-10-18 09:00:00
115,115,5,27.104206649206237,77.97784827625232,4,Address_115,"[(6, 9), (6, 13), (5, 8), (3, 12), (1, 2), (10, 3), (8, 20), (6, 6), (1, 18)]",2024-10-18 09:00:00
116,116,6,27.22813333957267,78.00244399957629,4,Address_116,"[(2, 8), (4, 1), (9, 12), (6, 10), (7, 5), (3, 8), (5, 2), (2, 7)]",2024-10-18 09:00:00
117,117,5,27.266103951730123,78.01023516346582,4,Address_117,"[(2, 18), (9, 16), (1, 13), (2, 12), (1, 9), (9, 12), (3, 11), (1, 5)]",2024-10-18 09:00:00
118,118,5,27.210643376066958,77.98389658236914,4,Address_118,"[(8, 20), (1, 2), (3, 12), (4, 4), (8, 6), (7, 10)]",2024-10-18 09:00:00
119,119,6,27.248366120494214,78.00305447562857,4,Address_119,"[(6, 6), (7, 13), (5, 13), (10, 6), (6, 19), (1, 11), (6, 20), (2, 4)]",2024-10-18 09:00:00
120,120,5,27.15105443492759,78.0187548600705,4,Address_120,"[(9, 14), (2, 18), (6, 9), (6, 12), (3, 6), (6, 5), (7, 7), (3, 10), (7, 15)]",2024-10-18 09:00:00
121,121,9,19.073484353580596,74.65608108720402,5,Address_121,"[(7, 17), (4, 18), (5, 2), (4, 14), (1, 9), (1, 10), (6, 2)]",2024-10-18 09:00:00
122,122,9,19.068054106269695,74.76776058553709,5,Address_122,"[(2, 20), (5, 8), (3, 13), (9, 1)]",2024-10-18 09:00:00
123,123,4,19.08122247523532,74.7513734734642,5,Address_123,"[(10, 7), (5, 16), (10, 3), (5, 13), (10, 16), (6, 17), (8, 8), (1, 15), (9, 2), (2, 4), (9, 2)]",2024-10-18 09:00:00
124,124,4,19.23702544366664,74.73490285108558,5,Address_124,"[(9, 7)]",2024-10-18 09:00:00
125,125,9,19.20712585670249,74.6498220657077,5,Address_125,"[(6, 1), (5, 12), (6, 16), (1, 2)]",2024-10-18 09:00:00
126,126,9,19.259106010371383,74.74314258280879,5,Address_126,"[(5, 8), (7, 8), (3, 2), (9, 9), (7, 20), (5, 18)]",2024-10-18 09:00:00
127,127,3,19.091270274876454,74.70680237873457,5,Address_127,"[(2, 9), (1, 10), (2, 15), (4, 18), (5, 17), (1, 9), (2, 2), (4, 6), (6, 4), (2, 19)]",2024-10-18 09:00:00
128,128,9,19.10746596447455,74.6983759052245,5,Address_128,"[(7, 15), (1, 8), (7, 1), (5, 1), (6, 13), (7, 20), (9, 7)]",2024-10-18 09:00:00
129,129,3,19.188808442923968,74.86562671903613,5,Address_129,"[(8, 13), (6, 3), (9, 17), (2, 17), (4, 5), (1, 1), (7, 2)]",2024-10-18 09:00:00
130,130,4,19.14642128697348,74.7756571794561,5,Address_130,"[(8, 18), (8, 15), (6, 4), (2, 5)]",2024-10-18 09:00:00
131,131,3,19.062987085574882,74.7335474799058,5,Address_131,"[(8, 13), (10, 10), (3, 12), (2, 6), (4, 16), (1, 19), (6, 16), (10, 2), (1, 17), (6, 6), (5, 17)]",2024-10-18 09:00:00
132,132,7,19.092068709356514,74.63639586285518,5,Address_132,"[(10, 18), (7, 19), (8, 17), (9, 4), (1, 8), (3, 16)]",2024-10-18 09:00:00
133,133,4,19.18521923079481,74.79959020820799,5,Address_133,"[(4, 7), (4, 8), (10, 19), (3, 1), (6, 5), (3, 6), (9, 12), (8, 10), (9, 20), (9, 17)]",2024-10-18 09:00:00
134,134,7,19.115581148134392,74.66621989793191,5,Address_134,"[(3, 14), (7, 17), (3, 1), (1, 12), (4, 6), (6, 14), (6, 5)]",2024-10-18 09:00:00
135,135,7,19.136879485685117,74.6764100217018,5,Address_135,"[(9, 14), (1, 2)]",2024-10-18 09:00:00
136,136,9,19.095495452031482,74.62513879885647,5,Address_136,"[(4, 12), (10, 19), (6, 13), (9, 13), (5, 10), (7, 4), (2, 2), (2, 9)]",2024-10-18 09:00:00
137,137,3,19.111729138902604,74.84438559567037,5,Address_137,"[(8, 5)]",2024-10-18 09:00:00
138,138,3,19.06977602206986,74.6514997155766,5,Address_138,"[(6, 14), (2, 18), (3, 4), (1, 3), (1, 3), (2, 20), (8, 3), (8, 2), (5, 16)]",2024-10-18 09:00:00
139,139,3,19.123793014565884,74.70106438119869,5,Address_139,"[(7, 5), (4, 19), (1, 12), (8, 5), (2, 12), (4, 19), (10, 1), (4, 18), (8, 1)]",2024-10-18 09:00:00
140,140,3,19.092485009910728,74.77486934225378,5,Address_140,"[(5, 12), (5, 16), (10, 4), (5, 16), (6, 7), (10, 4), (9, 9), (5, 20), (10, 3), (6, 11)]",2024-10-18 09:00:00
141,141,4,19.117164785647912,74.73553452684959,5,Address_141,"[(9, 11), (3, 1), (2, 13), (2, 4), (5, 8), (5, 5), (4, 5)]",2024-10-18 09:00:00
142,142,7,18.96130257772086,74.73004907883383,5,Address_142,"[(4, 13), (1, 6), (1, 15), (8, 7), (6, 3), (4, 12), (3, 7), (9, 4)]",2024-10-18 09:00:00
143,143,7,19.11585787937908,74.90499095891714,5,Address_143,"[(9, 17), (7, 2), (8, 14), (9, 13), (4, 18)]",2024-10-18 09:00:00
144,144,4,19.070757171879436,74.85479935928163,5,Address_144,"[(10, 13), (3, 11), (1, 5), (9, 5), (10, 15), (7, 5), (5, 9), (10, 13), (10, 1), (2, 1)]",2024-10-18 09:00:00
145,145,4,18.928569910070866,74.75169421436907,5,Address_145,"[(6, 18), (6, 3), (4, 12)]",2024-10-18 09:00:00
146,146,7,18.998076451569343,74.66224724795457,5,Address_146,"[(4, 5), (6, 14), (4, 12), (3, 12), (9, 19)]",2024-10-18 09:00:00
147,147,9,19.058271938607625,74.67651197915269,5,Address_147,"[(8, 16), (2, 9), (3, 17), (5, 16), (7, 13), (1, 5), (8, 6), (1, 14), (9, 5), (9, 12), (10, 9)]",2024-10-18 09:00:00
148,148,3,19.086793456947735,74.8689832865541,5,Address_148,"[(3, 17), (8, 2), (5, 12), (5, 7), (3, 15), (2, 14), (1, 15), (10, 12), (5, 14)]",2024-10-18 09:00:00
149,149,9,19.090685630527325,74.84233463217765,5,Address_149,"[(4, 2), (1, 15), (10, 14), (1, 13)]",2024-10-18 09:00:00
150,150,4,19.13658479165127,74.81186005007048,5,Address_150,"[(2, 12)]",2024-10-18 09:00:00
151,151,8,23.179661885347027,72.67708849609653,6,Address_151,"[(6, 16)]",2024-10-18 09:00:00
152,152,1,22.98477830723121,72.5621611277691,6,Address_152,"[(2, 18)]",2024-10-18 09:00:00
153,153,6,23.125917875589806,72.70660085313894,6,Address_153,"[(2, 9)]",2024-10-18 09:00:00
154,154,6,23.024161302488682,72.58550208603748,6,Address_154,"[(1, 1), (7, 2), (9, 15), (10, 14), (7, 9), (4, 18), (10, 17), (8, 16), (7, 11), (1, 17), (5, 17)]",2024-10-18 09:00:00
155,155,10,23.06378443760352,72.42546191487618,6,Address_155,"[(4, 18), (2, 4), (3, 17), (5, 13), (2, 5), (1, 6), (7, 16), (2, 11), (4, 13)]",2024-10-18 09:00:00
156,156,7,23.058202151954717,72.58964433068414,6,Address_156,"[(10, 9), (6, 12), (5, 18), (6, 17), (5, 3), (5, 3), (6, 20), (3, 2)]",2024-10-18 09:00:00
157,157,10,23.09368552683871,72.52037729978427,6,Address_157,"[(8, 2), (10, 9), (5, 16), (5, 20), (8, 20)]",2024-10-18 09:00:00
158,158,10,23.181606855043533,72.6986149721127,6,Address_158,"[(6, 14), (2, 20), (6, 12), (6, 12), (4, 11)]",2024-10-18 09:00:00
159,159,10,22.898107559465803,72.51540964375394,6,Address_159,"[(5, 19), (6, 5), (10, 8), (1, 11), (8, 2), (3, 14), (3, 18), (9, 11), (1, 18), (7, 15)]",2024-10-18 09:00:00
160,160,10,22.81313978022505,72.46877165280064,6,Address_160,"[(5, 12), (5, 5), (6, 17), (2, 15), (5, 15), (3, 5), (5, 12), (10, 4), (6, 10), (1, 2)]",2024-10-18 09:00:00
161,161,10,22.88413257603746,72.49453563448054,6,Address_161,"[(10, 19), (7, 12), (7, 11), (3, 17), (10, 3), (6, 12), (4, 14), (8, 3), (1, 12), (5, 18), (9, 10)]",2024-10-18 09:00:00
162,162,7,23.086538217168727,72.7356827797051,6,Address_162,"[(2, 12), (2, 3), (8, 5), (5, 8)]",2024-10-18 09:00:00
163,163,1,23.00942999956331,72.60420700730704,6,Address_163,"[(5, 1), (6, 12), (2, 12), (10, 14), (9, 20), (5, 4), (10, 18), (7, 1)]",2024-10-18 09:00:00
164,164,7,23.071856204459138,72.3304019198622,6,Address_164,"[(8, 9), (3, 6), (9, 5), (1, 8), (6, 6), (3, 17), (1, 15), (4, 20)]",2024-10-18 09:00:00
165,165,6,22.985112320049968,72.59257258562984,6,Address_165,"[(10, 12), (6, 14), (2, 17), (1, 12), (9, 14), (1, 8), (9, 18), (2, 6), (3, 20)]",2024-10-18 09:00:00
